Index	ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Poisson-statistic	P-value	CorrectedP-value	IsEnriched
1597	ENCFF110GDP	K562	ZNF282	HepG2	19.372899262059654	0.0	0.0	1
1598	ENCFF110HVI	K562	TRIM25	HepG2	12.743945497274026	0.0	0.0	1
1599	ENCFF110MJW	HepG2	SIN3A	HepG2	51.51558688777524	0.0	0.0	1
1600	ENCFF110OZO	A549	SP1	HepG2	60.0956632609863	0.0	0.0	1
1601	ENCFF112JVK	MCF-7	FOXA1	HepG2	37.44713847146135	0.0	0.0	1
1602	ENCFF113LBV	K562	KAT8	HepG2	7.874966506072061	5.738944386070391e-23	5.718441478419931e-22	1
1603	ENCFF114SGL	HepG2	TOPORS	HepG2	47.28452093802744	0.0	0.0	1
1604	ENCFF115ENN	HepG2	ZNF576	HepG2	24.11460195334041	0.0	0.0	1
1605	ENCFF115KRO	MCF-7	E2F1	HepG2	32.07789629553574	0.0	0.0	1
1606	ENCFF115WXJ	MCF-7	NONO	HepG2	7.276760368508141	2.561522365954122e-18	2.526057987229405e-17	1
1607	ENCFF117XRE	K562	ZMYM3	HepG2	20.554656836536967	0.0	0.0	1
1608	ENCFF118GMS	K562	CREB3L1	HepG2	26.068946720178037	0.0	0.0	1
1609	ENCFF119AHD	K562	MAFF	HepG2	22.125036353436084	0.0	0.0	1
1610	ENCFF119UOZ	HepG2	ZNF232	HepG2	54.55503853934223	0.0	0.0	1
1611	ENCFF120BVS	HepG2	ZNF221	HepG2	67.25145792051084	0.0	0.0	1
1612	ENCFF122FTW	K562	STAT5B	HepG2	3.5896853886167466	2.5862738924268687e-05	0.0002459023040257183	1
1613	ENCFF123EUU	K562	IRF1	HepG2	20.3780356584367	0.0	0.0	1
1614	ENCFF123FQW	HepG2	HNF4G	HepG2	81.63595918307294	0.0	0.0	1
1615	ENCFF123IHX	K562	CAMTA2	HepG2	9.443601652501435	0.0	0.0	1
1616	ENCFF124FTW	K562	BCOR	HepG2	27.69890482016532	0.0	0.0	1
1617	ENCFF124KCE	K562	ZBTB43	HepG2	12.694524633461352	0.0	0.0	1
1618	ENCFF124UUN	HepG2	KLF12	HepG2	45.14065298488328	0.0	0.0	1
1619	ENCFF125ABN	HepG2	NR2F1	HepG2	61.96032980141248	0.0	0.0	1
1620	ENCFF125GZU	K562	SOX6	HepG2	35.302061121856596	0.0	0.0	1
1621	ENCFF125JED	A549	FOXA1	HepG2	56.2619065277436	0.0	0.0	1
1622	ENCFF127ZZG	HepG2	NFIB	HepG2	16.43491572993888	0.0	0.0	1
1623	ENCFF128AZO	HepG2	TEAD1	HepG2	90.3799098023584	0.0	0.0	1
1624	ENCFF128YWS	K562	MLX	HepG2	8.835484636008962	0.0	0.0	1
1625	ENCFF129FEV	A549	MAFK	HepG2	31.09143393651614	0.0	0.0	1
1626	ENCFF129SBX	HepG2	HCFC1	HepG2	18.98144269509421	0.0	0.0	1
1627	ENCFF130JVF	K562	BRD4	HepG2	21.08392586034618	0.0	0.0	1
1628	ENCFF130LVT	HepG2	NFE2L2	HepG2	33.2905560597492	0.0	0.0	1
1629	ENCFF130OKL	HepG2	ZNF217	HepG2	89.1747092495762	0.0	0.0	1
1630	ENCFF130WQT	K562	PHTF2	HepG2	7.874902074217545	9.26861704523443e-22	9.208099000209218e-21	1
1631	ENCFF130ZHU	HepG2	ZNF557	HepG2	42.69526141147729	0.0	0.0	1
1632	ENCFF131TYZ	MCF-7	SRF	HepG2	20.892913059677163	0.0	0.0	1
1633	ENCFF132AJP	HepG2	MLX	HepG2	71.02365847155042	0.0	0.0	1
1634	ENCFF132DPY	K562	ZBTB40	HepG2	8.126276728198905	3.6177246227378476e-21	3.5907735091376044e-20	1
1635	ENCFF132RKR	HepG2	KAT2B	HepG2	20.23673730301259	0.0	0.0	1
1636	ENCFF133TSU	K562	ELF1	HepG2	26.42211793331092	0.0	0.0	1
1637	ENCFF133VHU	HepG2	HDAC1	HepG2	65.45709072507901	0.0	0.0	1
1638	ENCFF133ZSB	A549	FOSB	HepG2	25.866461318811176	0.0	0.0	1
1639	ENCFF134HBP	K562	U2AF2	HepG2	-1.0	0.5465523788665466	1.0	0
1640	ENCFF135VAJ	HepG2	ZNF33B	HepG2	39.88118353479775	0.0	0.0	1
1641	ENCFF137JHO	A549	ZFP36	HepG2	18.31628702170448	0.0	0.0	1
1642	ENCFF137OGC	K562	XRCC3	HepG2	0.9792370631146696	0.14872540566793604	1.0	0
1643	ENCFF137QEJ	HepG2	ZSCAN21	HepG2	57.56388397093981	0.0	0.0	1
1644	ENCFF137ZTF	HepG2	POLR2AphosphoS5	HepG2	62.355079242407044	0.0	0.0	1
1645	ENCFF139FEW	HepG2	ZFHX3	HepG2	60.07360267029224	0.0	0.0	1
1646	ENCFF139FMU	K562	HCFC1	HepG2	19.394974096146502	0.0	0.0	1
1647	ENCFF139XIZ	HepG2	FUBP1	HepG2	32.26459084989284	0.0	0.0	1
1648	ENCFF140PUO	HepG2	MAX	HepG2	47.58704384978108	0.0	0.0	1
1649	ENCFF141CBF	MCF-7	TSC22D1	HepG2	11.843305568629745	0.0	0.0	1
1650	ENCFF141FYD	HepG2	RFX5	HepG2	30.62423406693594	0.0	0.0	1
1651	ENCFF141HPL	K562	ZFP30	HepG2	4.278062432420002	2.5040049440224553e-07	2.397397322720338e-06	1
1652	ENCFF141IMM	HepG2	IRF9	HepG2	49.91152725343195	0.0	0.0	1
1653	ENCFF141UZG	HepG2	ZNF543	HepG2	56.86839036343538	0.0	0.0	1
1654	ENCFF142CUN	HepG2	ZNF496	HepG2	4.0	1.48138163767316e-07	1.4200887419600224e-06	1
1655	ENCFF142EQZ	K562	STAT2	HepG2	12.040120363778504	0.0	0.0	1
1656	ENCFF142MJD	K562	AFF4	HepG2	20.518132963848377	0.0	0.0	1
1657	ENCFF142NAV	MCF-7	NFXL1	HepG2	5.845159300956726	5.0113594283634555e-12	4.866718426009118e-11	1
1658	ENCFF142ZTD	K562	KLF10	HepG2	6.6076976746578335	1.5048887493788897e-15	1.4737438096913682e-14	1
1659	ENCFF143MEF	K562	ILK	HepG2	6.707659373028012	1.667849787143911e-15	1.6330336879413533e-14	1
1660	ENCFF143QCD	HepG2	ZNF749	HepG2	42.54994554866736	0.0	0.0	1
1661	ENCFF144OPN	MCF-7	HES1	HepG2	8.94645853777481	0.0	0.0	1
1662	ENCFF144ZLB	K562	TSHZ1	HepG2	11.801987589643256	0.0	0.0	1
1663	ENCFF146GZZ	K562	ZBTB33	HepG2	7.448284202760618	2.9836055467915863e-18	2.941755849336784e-17	1
1664	ENCFF147IAH	K562	MCM2	HepG2	3.8729833462074166	3.486468850491465e-07	3.3362441102361274e-06	1
1665	ENCFF148RPN	HepG2	ZBTB24	HepG2	14.366882489075968	0.0	0.0	1
1666	ENCFF148YMC	K562	SMARCE1	HepG2	37.36280200580186	0.0	0.0	1
1667	ENCFF149QHA	HepG2	ZBTB3	HepG2	48.41991403271985	0.0	0.0	1
1668	ENCFF150NHK	HepG2	SMARCC2	HepG2	33.825775779326214	0.0	0.0	1
1669	ENCFF150PTQ	MCF-7	RFX1	HepG2	28.0064372011686	0.0	0.0	1
1670	ENCFF154DSR	HepG2	ZSCAN5A	HepG2	54.79893225264435	0.0	0.0	1
1671	ENCFF154IVU	K562	BHLHE40	HepG2	32.13222936016925	0.0	0.0	1
1672	ENCFF154VTV	HepG2	GATA4	HepG2	62.38802328654664	0.0	0.0	1
1673	ENCFF155CEQ	HepG2	RAD21	HepG2	49.26061322991712	0.0	0.0	1
1674	ENCFF155LGO	A549	CEBPB	HepG2	38.313604764344056	0.0	0.0	1
1675	ENCFF155NXO	HepG2	ZNF704	HepG2	35.30319729315414	0.0	0.0	1
1676	ENCFF156EZP	K562	ZNF655	HepG2	4.538825846493274	6.080330628468107e-08	5.841297897374225e-07	1
1677	ENCFF156GHD	K562	CC2D1A	HepG2	22.623983250396535	0.0	0.0	1
1678	ENCFF156UNQ	HepG2	HMG20A	HepG2	88.54836717753554	0.0	0.0	1
1679	ENCFF158BJH	HepG2	GATAD2A	HepG2	105.76598426284654	0.0	0.0	1
1680	ENCFF158YBV	MCF-7	GABPA	HepG2	8.253145643330814	2.7744097117086354e-22	2.7609029516394646e-21	1
1681	ENCFF159END	K562	ZNF717	HepG2	7.808655802274217	5.599771575605478e-21	5.55393840908477e-20	1
1682	ENCFF160KBR	MCF-7	RCOR1	HepG2	22.279124745807877	0.0	0.0	1
1683	ENCFF160TJG	MCF-7	ZBTB40	HepG2	14.704325824208876	0.0	0.0	1
1684	ENCFF161TZL	HepG2	JARID2	HepG2	29.777958254222813	0.0	0.0	1
1685	ENCFF162UZN	HepG2	ADNP	HepG2	38.903167134468056	0.0	0.0	1
1686	ENCFF162YBD	HepG2	PROX1	HepG2	93.01430308324191	0.0	0.0	1
1687	ENCFF163LGN	HepG2	FOXP4	HepG2	93.59530028035563	0.0	0.0	1
1688	ENCFF164JZB	HepG2	RFX3	HepG2	34.06600591204838	0.0	0.0	1
1689	ENCFF165EYN	HepG2	HBP1	HepG2	52.91310325587351	0.0	0.0	1
1690	ENCFF165IYE	HepG2	PAWR	HepG2	24.337982658512807	0.0	0.0	1
1691	ENCFF165JQS	K562	ZNF778	HepG2	2.657097199594343	0.0007158447136202178	0.006765406640852663	1
1692	ENCFF165MOD	HepG2	ARID2	HepG2	49.97968481774304	0.0	0.0	1
1693	ENCFF166QJY	HepG2	NFYA	HepG2	54.246241217314875	0.0	0.0	1
1694	ENCFF167CQF	K562	EP400	HepG2	34.91851211558714	0.0	0.0	1
1695	ENCFF169AWH	K562	ZNF134	HepG2	14.91324547078788	0.0	0.0	1
1696	ENCFF169BSN	A549	HDAC2	HepG2	12.56894852571043	0.0	0.0	1
1697	ENCFF169MAE	K562	NFIC	HepG2	32.68530245118443	0.0	0.0	1
1698	ENCFF169QCM	A549	ELF1	HepG2	30.118385179128502	0.0	0.0	1
1699	ENCFF169QYL	K562	ZNF165	HepG2	11.575829249590155	0.0	0.0	1
1700	ENCFF170GIQ	HepG2	ZNF652	HepG2	58.14757901586825	0.0	0.0	1
1701	ENCFF171NEU	K562	SP1	HepG2	17.561938401188602	0.0	0.0	1
1702	ENCFF171VVS	HepG2	GTF2F1	HepG2	35.84912224292674	0.0	0.0	1
1703	ENCFF172LIW	HepG2	ATF7-NPFF	HepG2	46.420307587806775	0.0	0.0	1
1704	ENCFF173QUY	K562	E2F5	HepG2	11.118892752764182	0.0	0.0	1
1705	ENCFF174JHS	HepG2	PATZ1	HepG2	85.323213998185	0.0	0.0	1
1706	ENCFF175FFY	HepG2	POGZ	HepG2	84.80523459507545	0.0	0.0	1
1707	ENCFF176MDV	K562	SAFB2	HepG2	-1.0	0.5465523788665466	1.0	0
1708	ENCFF179LFO	HepG2	SNAI1	HepG2	40.23628223086532	0.0	0.0	1
1709	ENCFF179WDI	A549	RFX5	HepG2	17.43538248516936	0.0	0.0	1
1710	ENCFF180KAV	K562	HEY1	HepG2	11.848834921663341	0.0	0.0	1
1711	ENCFF180WMP	HepG2	ZBTB37	HepG2	50.369842407929234	0.0	0.0	1
1712	ENCFF180XUM	K562	ZNF3	HepG2	8.977529487371918	0.0	0.0	1
1713	ENCFF180XXZ	MCF-7	MTA2	HepG2	4.465117715284307	1.5422980105821254e-07	1.4779556950654532e-06	1
1714	ENCFF182FNR	HepG2	SAP130	HepG2	104.87311436317403	0.0	0.0	1
1715	ENCFF184PHK	MCF-7	CUX1	HepG2	22.501666574632026	0.0	0.0	1
1716	ENCFF185KMK	K562	HMGXB4	HepG2	12.581948712028595	0.0	0.0	1
1717	ENCFF185UUT	MCF-7	ESR1	HepG2	33.746930346790116	0.0	0.0	1
1718	ENCFF186RPU	HepG2	ZNF225	HepG2	34.281196984782575	0.0	0.0	1
1719	ENCFF187BVL	K562	STAT5A	HepG2	20.721608428873452	0.0	0.0	1
1720	ENCFF187WJM	HepG2	ATM	HepG2	15.508997041709492	0.0	0.0	1
1721	ENCFF188PLS	K562	MECOM	HepG2	20.169298551433485	0.0	0.0	1
1722	ENCFF189OHQ	K562	EHMT2	HepG2	20.565277529624506	0.0	0.0	1
1723	ENCFF189PKJ	HepG2	ZNF883	HepG2	40.52692815882147	0.0	0.0	1
1724	ENCFF189UXQ	HepG2	TOE1	HepG2	16.01583458917353	0.0	0.0	1
1725	ENCFF190LEQ	HepG2	GZF1	HepG2	40.14433325267034	0.0	0.0	1
1726	ENCFF191NVV	HepG2	ETS1	HepG2	60.098977155173046	0.0	0.0	1
1727	ENCFF192ASP	K562	ATF2	HepG2	22.507573475295736	0.0	0.0	1
1728	ENCFF192BPQ	MCF-7	ZBTB1	HepG2	2.796780171457067	0.0009993082103733643	0.009437743248005573	1
1729	ENCFF192MEM	K562	ZNF175	HepG2	30.95668964695457	0.0	0.0	1
1730	ENCFF193BGB	K562	ZNF397	HepG2	12.079737075601413	0.0	0.0	1
1731	ENCFF195YGC	K562	AFF1	HepG2	26.3106216153601	0.0	0.0	1
1732	ENCFF195YPT	HepG2	ZBED5	HepG2	22.308806156926806	0.0	0.0	1
1733	ENCFF197CVM	MCF-7	ZNF217	HepG2	35.9851643838722	0.0	0.0	1
1734	ENCFF197SXI	K562	FOXA3	HepG2	24.427049042901814	0.0	0.0	1
1735	ENCFF197YSM	HepG2	KAT8	HepG2	85.83749404497507	0.0	0.0	1
1736	ENCFF198GZQ	HepG2	TBP	HepG2	62.647676002369685	0.0	0.0	1
1737	ENCFF198NGY	K562	ELK3	HepG2	7.176513788880256	1.941947622915486e-17	1.9108399850845635e-16	1
1738	ENCFF198OOM	HepG2	SPEN	HepG2	68.03157979952455	0.0	0.0	1
1739	ENCFF199CQK	K562	TAF7	HepG2	19.27004744986106	0.0	0.0	1
1740	ENCFF199GFU	K562	NR2C1	HepG2	32.43773519580819	0.0	0.0	1
1741	ENCFF199NUD	HepG2	KAT7	HepG2	57.812880433720636	0.0	0.0	1
1742	ENCFF200SDQ	HepG2	REST	HepG2	3.517500584774148	6.433790085495826e-05	0.0006111808207862951	1
1743	ENCFF201DBE	A549	RARB	HepG2	27.22555027127663	0.0	0.0	1
1744	ENCFF202WIO	HepG2	PHF8	HepG2	13.377060778665102	0.0	0.0	1
1745	ENCFF206BGR	K562	ATF1	HepG2	25.933788592090607	0.0	0.0	1
1746	ENCFF206KPV	HepG2	SMAD3	HepG2	72.37908538597085	0.0	0.0	1
1747	ENCFF206LMB	K562	THAP12	HepG2	13.58720002842712	0.0	0.0	1
1748	ENCFF207MLR	K562	ZNF408	HepG2	2.5664244166718797	0.001818678228288836	0.017145871448014882	0
1749	ENCFF207XCM	K562	ZNF140	HepG2	6.101643586994741	2.0987941880693705e-13	2.0467517891645327e-12	1
1750	ENCFF208OME	K562	ZNF700	HepG2	8.999118594462646	0.0	0.0	1
1751	ENCFF209DVO	K562	ZBTB2	HepG2	23.80657760519784	0.0	0.0	1
1752	ENCFF209MHH	HepG2	CERS6	HepG2	14.808467673694558	0.0	0.0	1
1753	ENCFF209WPT	K562	TEAD2	HepG2	17.654078689296394	0.0	0.0	1
1754	ENCFF209ZVL	A549	HES2	HepG2	25.574410774501192	0.0	0.0	1
1755	ENCFF211TTD	K562	NONO	HepG2	7.870379278385581	1.165059132173866e-19	1.1536010113370757e-18	1
1756	ENCFF214ICQ	MCF-7	ESRRA	HepG2	26.136978789592874	0.0	0.0	1
1757	ENCFF214SNH	K562	TEAD1	HepG2	25.81428884192635	0.0	0.0	1
1758	ENCFF215FJJ	HepG2	ZNF841	HepG2	19.147100165751876	0.0	0.0	1
1759	ENCFF215JWS	K562	PHF21A	HepG2	15.664792949274768	0.0	0.0	1
1760	ENCFF215KQQ	A549	POLR2AphosphoS2	HepG2	17.619580721897176	0.0	0.0	1
1761	ENCFF215UIS	HepG2	ZNF660	HepG2	11.574080686560437	0.0	0.0	1
1762	ENCFF216ISR	HepG2	NR1H2	HepG2	23.735333527516364	0.0	0.0	1
1763	ENCFF216JWP	HepG2	ZNF710	HepG2	76.66838763780889	0.0	0.0	1
1764	ENCFF216KLB	HepG2	ZFP91	HepG2	73.43696317238458	0.0	0.0	1
1765	ENCFF216VXG	HepG2	ZNF580	HepG2	68.50225934593746	0.0	0.0	1
1766	ENCFF217LXF	K562	SMARCB1	HepG2	11.053503645375732	0.0	0.0	1
1767	ENCFF217MBF	K562	SRSF7	HepG2	0.8818817519247556	0.24030921505764624	1.0	0
1768	ENCFF217STG	HepG2	EEA1	HepG2	28.33538520600076	0.0	0.0	1
1769	ENCFF217XUD	HepG2	GABPB1	HepG2	69.43706161341166	0.0	0.0	1
1770	ENCFF219NIA	K562	ZNF740	HepG2	15.073632166178125	0.0	0.0	1
1771	ENCFF220RUS	MCF-7	SIN3A	HepG2	31.082211048839174	0.0	0.0	1
1772	ENCFF221TRR	K562	E2F4	HepG2	11.554573744519178	0.0	0.0	1
1773	ENCFF222FLQ	HepG2	SSRP1	HepG2	56.71007469413815	0.0	0.0	1
1774	ENCFF222VDW	MCF-7	FOXK2	HepG2	6.050154781736371	2.469912224103515e-13	2.4077907828610845e-12	1
1775	ENCFF223BRJ	MCF-7	ZNF579	HepG2	22.439166611226586	0.0	0.0	1
1776	ENCFF224RFJ	HepG2	ZFP62	HepG2	10.753563612064506	0.0	0.0	1
1777	ENCFF225FXI	MCF-7	KLF9	HepG2	18.379040161545806	0.0	0.0	1
1778	ENCFF227RXB	HepG2	TRIM24	HepG2	40.28389253241463	0.0	0.0	1
1779	ENCFF228CDD	A549	TCF12	HepG2	55.393458220232596	0.0	0.0	1
1780	ENCFF229WDE	HepG2	ZMYM4	HepG2	87.68194256834254	0.0	0.0	1
1781	ENCFF230DZT	K562	ZC3H8	HepG2	8.058321647586274	6.87766959196458e-23	6.85182396275861e-22	1
1782	ENCFF230KZH	HepG2	ZNF775	HepG2	37.51512961313981	0.0	0.0	1
1783	ENCFF230OBH	HepG2	ASH2L	HepG2	98.61681244729402	0.0	0.0	1
1784	ENCFF230YBC	HepG2	ZNF3	HepG2	45.450411669399884	0.0	0.0	1
1785	ENCFF233BHX	HepG2	NRL	HepG2	45.55738321043104	0.0	0.0	1
1786	ENCFF233OIC	HepG2	ZNF512	HepG2	29.076153780769715	0.0	0.0	1
1787	ENCFF233ZOX	HepG2	ZNF292	HepG2	80.57859793942093	0.0	0.0	1
1788	ENCFF236CPT	HepG2	ZNF367	HepG2	20.791627624853312	0.0	0.0	1
1789	ENCFF237AST	HepG2	ZNF33A	HepG2	33.56934296128404	0.0	0.0	1
1790	ENCFF238QAG	MCF-7	TRIM22	HepG2	18.45110905890081	0.0	0.0	1
1791	ENCFF238XIA	K562	TGIF2	HepG2	4.97322937124189	3.2673375539510656e-08	3.1434003898249324e-07	1
1792	ENCFF239GSE	HepG2	SMARCE1	HepG2	19.867698727556835	0.0	0.0	1
1793	ENCFF239IMY	HepG2	MYC	HepG2	68.0482266147977	0.0	0.0	1
1794	ENCFF239LRW	HepG2	SUZ12	HepG2	9.171119397120563	0.0	0.0	1
1795	ENCFF240ZHW	MCF-7	CEBPB	HepG2	42.035256868934816	0.0	0.0	1
1796	ENCFF241YGM	HepG2	MATR3	HepG2	7.79293461442552	1.2740582699343698e-23	1.2723466388249982e-22	1
1797	ENCFF242AOL	K562	ZEB2	HepG2	31.18530787016093	0.0	0.0	1
1798	ENCFF243JXS	HepG2	SMAD1	HepG2	40.10326271008744	0.0	0.0	1
1799	ENCFF245JPK	K562	OTX1	HepG2	18.411563387328936	0.0	0.0	1
1800	ENCFF245TLY	HepG2	FLYWCH1	HepG2	20.316925185098693	0.0	0.0	1
1801	ENCFF245XOL	HepG2	E2F4	HepG2	52.45732161209887	0.0	0.0	1
1802	ENCFF247VVK	MCF-7	YBX1	HepG2	2.7286991028781826	0.001958577187777236	0.018461541488346694	0
1803	ENCFF249NCB	HepG2	PREB	HepG2	13.327064940768913	0.0	0.0	1
1804	ENCFF249WHV	HepG2	ZNF571	HepG2	27.266094667438946	0.0	0.0	1
1805	ENCFF250DNU	HepG2	CEBPZ	HepG2	5.769029929208743	1.0877152285552936e-12	1.0582393992454838e-11	1
1806	ENCFF251TUO	HepG2	FOXA3	HepG2	96.21050600476582	0.0	0.0	1
1807	ENCFF252CVY	HepG2	PAF1	HepG2	30.603241735766602	0.0	0.0	1
1808	ENCFF253UAF	K562	ZNF280B	HepG2	3.4108766547167946	8.896812787944331e-05	0.0008448571368455221	1
1809	ENCFF254ZSQ	HepG2	CSRNP2	HepG2	11.911773522021848	0.0	0.0	1
1810	ENCFF255HEF	K562	ZNF407	HepG2	9.690905006166155	0.0	0.0	1
1811	ENCFF255QEY	HepG2	ZNF616	HepG2	32.59761720765147	0.0	0.0	1
1812	ENCFF257BGF	HepG2	KLF16	HepG2	79.37312338556339	0.0	0.0	1
1813	ENCFF257CCO	HepG2	NFYB	HepG2	41.352267356482535	0.0	0.0	1
1814	ENCFF257JVF	HepG2	MNT	HepG2	45.35188487718781	0.0	0.0	1
1815	ENCFF257NOX	K562	SIN3B	HepG2	11.889897011862827	0.0	0.0	1
1816	ENCFF258GDS	K562	BRCA1	HepG2	0.0787579645242499	0.4726871514332989	1.0	0
1817	ENCFF258MNE	HepG2	ARID4A	HepG2	83.01544112510392	0.0	0.0	1
1818	ENCFF258PLH	K562	FOS	HepG2	21.051970662382832	0.0	0.0	1
1819	ENCFF258VTL	MCF-7	ZNF24	HepG2	19.24037154098831	0.0	0.0	1
1820	ENCFF258XBJ	K562	CBX2	HepG2	0.28984098383664875	0.37755597891739384	1.0	0
1821	ENCFF259PTV	HepG2	ZNF570	HepG2	21.044867652573366	0.0	0.0	1
1822	ENCFF259UJN	HepG2	ZNF549	HepG2	21.10181674568855	0.0	0.0	1
1823	ENCFF260APL	HepG2	FOXK2	HepG2	52.80036572869372	0.0	0.0	1
1824	ENCFF260FYO	HepG2	CEBPA	HepG2	93.85137532365255	0.0	0.0	1
1825	ENCFF261DZR	MCF-7	ATF7	HepG2	23.942894110086794	0.0	0.0	1
1826	ENCFF261NJZ	HepG2	ZNF460	HepG2	41.55210349795751	0.0	0.0	1
1827	ENCFF262CSX	HepG2	ZNF713	HepG2	31.42062756621156	0.0	0.0	1
1828	ENCFF264GAF	HepG2	HLF	HepG2	62.74650627609833	0.0	0.0	1
1829	ENCFF265KKE	K562	NELFE	HepG2	3.024196560363138	0.0002759613187119452	0.002614552291884309	1
1830	ENCFF265MQC	K562	ZNF324	HepG2	11.498171508937112	0.0	0.0	1
1831	ENCFF265QIF	HepG2	ZNF670	HepG2	57.22941147547551	0.0	0.0	1
1832	ENCFF266MUT	K562	LCOR	HepG2	25.424463925909304	0.0	0.0	1
1833	ENCFF266YHW	K562	MAX	HepG2	30.5811370500059	0.0	0.0	1
1834	ENCFF267ADR	HepG2	RERE	HepG2	65.98790943263798	0.0	0.0	1
1835	ENCFF267OGF	K562	SMARCA4	HepG2	39.36380816584306	0.0	0.0	1
1836	ENCFF269PAM	K562	TFAM	HepG2	-2.4494897427831783	0.9894181944961841	1.0	0
1837	ENCFF270ONC	HepG2	GLYR1	HepG2	51.31264640040321	0.0	0.0	1
1838	ENCFF270TMW	K562	ZC3H4	HepG2	11.453367898613342	0.0	0.0	1
1839	ENCFF270TSN	K562	ARID3B	HepG2	8.87965906874822	1.144253159493265e-26	1.1469925462252132e-25	1
1840	ENCFF272IPH	HepG2	ZNF337	HepG2	44.95171095755389	0.0	0.0	1
1841	ENCFF273KIA	K562	JUND	HepG2	39.722129859798365	0.0	0.0	1
1842	ENCFF278BHW	A549	JUNB	HepG2	50.378559782911594	0.0	0.0	1
1843	ENCFF278CIM	HepG2	TSC22D2	HepG2	45.216386507430926	0.0	0.0	1
1844	ENCFF280AIK	K562	MTA3	HepG2	32.28107584993575	0.0	0.0	1
1845	ENCFF281CNU	MCF-7	ZNF574	HepG2	10.58615806875458	0.0	0.0	1
1846	ENCFF282KHW	K562	MCM5	HepG2	1.3016983935362958	0.08445003903479517	0.7915685753874727	0
1847	ENCFF283FBB	MCF-7	MSX2	HepG2	24.501206814210285	0.0	0.0	1
1848	ENCFF283UWH	K562	ZNF148	HepG2	28.346722997234792	0.0	0.0	1
1849	ENCFF284FTY	K562	BDP1	HepG2	0.9596202891405271	0.1591790106632593	1.0	0
1850	ENCFF285KBA	MCF-7	SNIP1	HepG2	10.306097158939323	0.0	0.0	1
1851	ENCFF285MHB	K562	HOXB6	HepG2	7.143283061296811	1.1398684649933215e-17	1.1222275800327516e-16	1
1852	ENCFF285TMA	K562	FIP1L1	HepG2	10.65785823281063	0.0	0.0	1
1853	ENCFF286IPW	K562	YBX1	HepG2	2.8693497273967834	0.0005593273819238672	0.005288036393718164	1
1854	ENCFF287TUA	HepG2	NAIF1	HepG2	46.04300870304995	0.0	0.0	1
1855	ENCFF288BSV	HepG2	TERF1	HepG2	16.656751980388584	0.0	0.0	1
1856	ENCFF288NCG	HepG2	ZKSCAN8	HepG2	72.1828192901988	0.0	0.0	1
1857	ENCFF289LLT	K562	SMC3	HepG2	17.746889914429804	0.0	0.0	1
1858	ENCFF290CNC	MCF-7	MAZ	HepG2	24.263838340966444	0.0	0.0	1
1859	ENCFF290DJX	MCF-7	EP300	HepG2	29.658012774343497	0.0	0.0	1
1860	ENCFF290IVM	HepG2	KLF6	HepG2	58.85473301280437	0.0	0.0	1
1861	ENCFF290UUF	HepG2	ZNF30	HepG2	21.259039697463717	0.0	0.0	1
1862	ENCFF291LHW	HepG2	ZFY	HepG2	75.64752732206726	0.0	0.0	1
1863	ENCFF292HSS	K562	ZBTB17	HepG2	23.4671712463474	0.0	0.0	1
1864	ENCFF292XSQ	HepG2	TARDBP	HepG2	11.93683848129705	0.0	0.0	1
1865	ENCFF293HRO	HepG2	SFPQ	HepG2	11.51933376296758	0.0	0.0	1
1866	ENCFF293NUD	HepG2	ZKSCAN1	HepG2	34.630283527797125	0.0	0.0	1
1867	ENCFF294DQQ	HepG2	ZNF160	HepG2	42.03206952461078	0.0	0.0	1
1868	ENCFF295XBK	K562	ZNF263	HepG2	19.803210500649797	0.0	0.0	1
1869	ENCFF295XCB	K562	ZNF444	HepG2	11.310333533918527	0.0	0.0	1
1870	ENCFF295YRT	K562	GATAD2A	HepG2	21.810589281688568	0.0	0.0	1
1871	ENCFF296WYX	HepG2	ZNF691	HepG2	59.12366398817566	0.0	0.0	1
1872	ENCFF298ZCT	A549	FOSL2	HepG2	43.78011734735003	0.0	0.0	1
1873	ENCFF300AER	HepG2	ZNF17	HepG2	18.773430623298122	0.0	0.0	1
1874	ENCFF301CNM	HepG2	CEBPB	HepG2	66.46243340511288	0.0	0.0	1
1875	ENCFF302AZX	HepG2	MYPOP	HepG2	65.4827565341378	0.0	0.0	1
1876	ENCFF302RKX	MCF-7	OTX1	HepG2	14.422806172457548	0.0	0.0	1
1877	ENCFF304PQQ	K562	LARP7	HepG2	13.784641123619313	0.0	0.0	1
1878	ENCFF305XQM	K562	ZNF76	HepG2	16.50581722249437	0.0	0.0	1
1879	ENCFF306TAD	K562	SNRNP70	HepG2	4.104916701972321	1.0983228944506128e-06	1.0483765521309032e-05	1
1880	ENCFF306ZFX	HepG2	NFE2	HepG2	27.42498995963554	0.0	0.0	1
1881	ENCFF307GHJ	K562	POLR3G	HepG2	0.30966194886964127	0.39721994706276864	1.0	0
1882	ENCFF307JCM	A549	PHF8	HepG2	14.660321894312498	0.0	0.0	1
1883	ENCFF307UZC	K562	ZNF75A	HepG2	11.259456812837897	0.0	0.0	1
1884	ENCFF308CTG	HepG2	ZNF384	HepG2	50.20831762602689	0.0	0.0	1
1885	ENCFF308RXD	HepG2	ISL2	HepG2	84.80134349009988	0.0	0.0	1
